model_name,input_size_csv,input_size_cfg,crop_pct_csv,crop_pct_cfg,params_csv,params_tinfo,macs_tinfo,params_ptflops,macs_ptflops,activations
tf_mobilenetv3_small_075.in1k,224,224,0.875,0.875,2.04,2041872,43403656,2041872,36219712,6286320
tf_mobilenetv3_small_100.in1k,224,224,0.875,0.875,2.54,2542856,56515312,2542856,49286920,6887712
tf_mobilenetv3_small_minimal_100.in1k,224,224,0.875,0.875,2.04,2044736,52290472,2044736,47186016,6881936
tiny_vit_11m_224.dist_in22k_ft_in1k,224,224,0.95,0.95,11,10996972,416874856,10996972,1905816744,37854520
tiny_vit_11m_224.in1k,224,224,0.95,0.95,11,10996972,416874856,10996972,1905816744,37854520
tiny_vit_21m_224.dist_in22k_ft_in1k,224,224,0.95,0.95,21.2,21198568,897565384,21198568,4085596456,56389176
tiny_vit_21m_224.in1k,224,224,0.95,0.95,21.2,21198568,897565384,21198568,4085596456,56389176
tiny_vit_21m_384.dist_in22k_ft_in1k,384,384,1.0,1.0,21.23,21230488,2590109704,21230488,12005532136,165701496
tiny_vit_21m_512.dist_in22k_ft_in1k,512,512,1.0,1.0,21.27,21268120,4585530376,21268120,21342719464,294574968
tiny_vit_5m_224.dist_in22k_ft_in1k,224,224,0.95,0.95,5.39,5392764,375421544,5392764,1187231144,33682744
tiny_vit_5m_224.in1k,224,224,0.95,0.95,5.39,5392764,375421544,5392764,1187231144,33682744
tinynet_a.in1k,192,192,0.875,0.875,6.19,6187972,336880452,6187972,341911712,26364040
tinynet_b.in1k,188,188,0.875,0.875,3.73,3730562,200717650,3730562,204858444,21489220
tinynet_c.in1k,184,184,0.875,0.875,2.46,2457234,99541922,2457234,102271788,13948580
tinynet_d.in1k,152,152,0.875,0.875,2.34,2338446,51585246,2338446,52951684,6784428
tinynet_e.in1k,106,106,0.875,0.875,2.04,2042972,24360588,2042972,25034496,3297576
tnt_s_patch16_224,224,224,0.9,0.9,23.76,23755336,51662440,23755336,4861469032,5487766
tresnet_l.miil_in1k,224,224,0.875,0.875,55.99,55989256,10875700832,55989256,10894297664,80834208
tresnet_l.miil_in1k_448,448,448,0.875,0.875,55.99,55989256,43490075744,55989256,43564443200,323226624
tresnet_m.miil_in1k,224,224,0.875,0.875,31.39,31389032,5734971624,31389032,5746214760,48770784
tresnet_m.miil_in1k_448,448,448,0.875,0.875,31.39,31389032,22931290344,31389032,22976251752,195008736
tresnet_m.miil_in21k_ft_in1k,224,224,0.875,0.875,31.39,31389032,5734971624,31389032,5746214760,48770784
tresnet_v2_l.miil_in21k_ft_in1k,224,224,0.875,0.875,46.17,46174824,8812153576,46174824,8838552936,113031904
tresnet_xl.miil_in1k,224,224,0.875,0.875,78.44,78436244,15165028354,78436244,15189244258,105060620
tresnet_xl.miil_in1k_448,448,448,0.875,0.875,78.44,78436244,60643719010,78436244,60740555266,420102788
twins_pcpvt_base.in1k,224,224,0.9,0.9,43.83,43828456,589073896,43828456,6488759016,401408
twins_pcpvt_large.in1k,224,224,0.9,0.9,60.99,60989672,833676776,60989672,9570594024,401408
twins_pcpvt_small.in1k,224,224,0.9,0.9,24.11,24106216,333237736,24106216,3705496296,401408
twins_svt_base.in1k,224,224,0.9,0.9,56.07,56070952,560177224,56070952,8378498920,602112
twins_svt_large.in1k,224,224,0.9,0.9,99.27,99271400,986207336,99271400,14866292200,802816
twins_svt_small.in1k,224,224,0.9,0.9,24.06,24060776,202353704,24060776,2832559336,401408
vgg11.tv_in1k,224,224,0.875,0.875,132.86,132863336,7616525288,132863336,7643644904,16452512
vgg11_bn.tv_in1k,224,224,0.875,0.875,132.87,132868840,7616530792,132868840,7658497000,23878560
vgg13.tv_in1k,224,224,0.875,0.875,133.05,133047848,11320718312,133047848,11357471720,26086304
vgg13_bn.tv_in1k,224,224,0.875,0.875,133.05,133053736,11320724200,133053736,11381957608,38329248
vgg16.tv_in1k,224,224,0.875,0.875,138.36,138357544,15483821032,138357544,15523183592,28695456
vgg16_bn.tv_in1k,224,224,0.875,0.875,138.37,138365992,15483829480,138365992,15550278632,42242976
vgg19.tv_in1k,224,224,0.875,0.875,143.67,143667240,19646923752,143667240,19688895464,31304608
vgg19_bn.tv_in1k,224,224,0.875,0.875,143.68,143678248,19646934760,143678248,19718599656,46156704
visformer_small.in1k,224,224,0.9,0.9,40.22,40219592,4746904616,40219592,4765118184,32545384
visformer_tiny.in1k,224,224,0.9,0.9,10.32,10321368,1201742856,10321368,1210849640,16273692
vit_base_patch16_224.augreg_in1k,224,224,0.9,0.9,86.57,86567656,201581032,86567656,12021392632,62940368
vit_base_patch16_224.augreg_in21k_ft_in1k,224,224,0.9,0.9,86.57,86567656,201581032,86567656,12021392632,62940368
vit_base_patch16_224.augreg2_in21k_ft_in1k,224,224,0.9,0.9,86.57,86567656,201581032,86567656,12021392632,62940368
vit_base_patch16_224.orig_in21k_ft_in1k,224,224,0.9,0.9,86.57,86567656,201581032,86567656,12021392632,62940368
vit_base_patch16_224.sam_in1k,224,224,0.9,0.9,86.57,86567656,201581032,86567656,12021392632,62940368
vit_base_patch16_224_miil.in21k_ft_in1k,224,224,0.875,0.875,86.54,86540008,201553384,86540008,12021392632,62940368
vit_base_patch16_384.augreg_in1k,384,384,1.0,1.0,86.86,86859496,426005992,86859496,39282495352,184345808
vit_base_patch16_384.augreg_in21k_ft_in1k,384,384,1.0,1.0,86.86,86859496,426005992,86859496,39282495352,184345808
vit_base_patch16_384.orig_in21k_ft_in1k,384,384,1.0,1.0,86.86,86859496,426005992,86859496,39282495352,184345808
vit_base_patch16_clip_224.laion2b_ft_in12k_in1k,224,224,0.95,0.95,86.57,86568424,201432040,86568424,12021393400,62940368
vit_base_patch16_clip_224.laion2b_ft_in1k,224,224,1.0,1.0,86.57,86568424,201432040,86568424,12021393400,62940368
vit_base_patch16_clip_224.openai_ft_in12k_in1k,224,224,0.95,0.95,86.57,86568424,201432040,86568424,12021393400,62940368
vit_base_patch16_clip_224.openai_ft_in1k,224,224,0.9,0.9,86.57,86568424,201432040,86568424,12021393400,62940368
vit_base_patch16_clip_384.laion2b_ft_in12k_in1k,384,384,1.0,1.0,86.86,86860264,425565160,86860264,39282496120,184345808
vit_base_patch16_clip_384.laion2b_ft_in1k,384,384,1.0,1.0,86.86,86860264,425565160,86860264,39282496120,184345808
vit_base_patch16_clip_384.openai_ft_in12k_in1k,384,384,0.95,0.95,86.86,86860264,425565160,86860264,39282496120,184345808
vit_base_patch16_clip_384.openai_ft_in1k,384,384,1.0,1.0,86.86,86860264,425565160,86860264,39282496120,184345808
vit_base_patch16_rope_reg1_gap_256.sbb_in1k,256,256,0.95,0.95,86.43,86425576,215755240,86425576,16556274664,67306448
vit_base_patch16_rpn_224.sw_in1k,224,224,0.9,0.9,86.54,86538472,201553384,86538472,11957171176,59010512
vit_base_patch32_224.augreg_in1k,224,224,0.9,0.9,88.22,88224232,201468136,88224232,3001418536,15975632
vit_base_patch32_224.augreg_in21k_ft_in1k,224,224,0.9,0.9,88.22,88224232,201468136,88224232,3001418536,15975632
vit_base_patch32_224.sam_in1k,224,224,0.9,0.9,88.22,88224232,201468136,88224232,3001418536,15975632
vit_base_patch32_384.augreg_in1k,384,384,1.0,1.0,88.3,88297192,425674216,88297192,8963021176,46326992
vit_base_patch32_384.augreg_in21k_ft_in1k,384,384,1.0,1.0,88.3,88297192,425674216,88297192,8963021176,46326992
vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,224,224,0.9,0.9,88.22,88225000,201432040,88225000,3001419304,15975632
vit_base_patch32_clip_224.laion2b_ft_in1k,224,224,0.9,0.9,88.22,88225000,201432040,88225000,3001419304,15975632
vit_base_patch32_clip_224.openai_ft_in1k,224,224,0.9,0.9,88.22,88225000,201432040,88225000,3001419304,15975632
vit_base_patch32_clip_384.laion2b_ft_in12k_in1k,384,384,1.0,1.0,88.3,88297960,425565160,88297960,8963021944,46326992
vit_base_patch32_clip_384.openai_ft_in12k_in1k,384,384,0.95,0.95,88.3,88297960,425565160,88297960,8963021944,46326992
vit_base_patch32_clip_448.laion2b_ft_in12k_in1k,448,448,1.0,1.0,88.34,88337896,548248552,88337896,12368209912,62940368
vit_base_patch8_224.augreg_in21k_ft_in1k,224,224,0.9,0.9,86.58,86576872,202032616,86576872,56129464696,250799312
vit_base_patch8_224.augreg2_in21k_ft_in1k,224,224,0.9,0.9,86.58,86576872,202032616,86576872,56129464696,250799312
vit_base_r50_s16_384.orig_in21k_ft_in1k,384,384,1.0,1.0,98.95,98950952,12097443304,98950952,39456812984,388572368
vit_betwixt_patch16_reg1_gap_256.sbb_in1k,256,256,0.95,0.95,60.4,60396520,185717480,60396520,11286304480,68425040
vit_betwixt_patch16_reg4_gap_256.sbb_in12k_ft_in1k,256,256,0.95,0.95,60.4,60398440,185717480,60398440,11428647400,69218000
vit_betwixt_patch16_reg4_gap_256.sbb_in1k,256,256,0.95,0.95,60.4,60398440,185717480,60398440,11428647400,69218000
vit_betwixt_patch16_reg4_gap_256.sbb2_e200_in12k_ft_in1k,256,256,0.95,0.95,60.4,60398440,185717480,60398440,11428647400,69218000
vit_betwixt_patch16_reg4_gap_384.sbb2_e200_in12k_ft_in1k,384,384,1.0,1.0,60.6,60603240,343208680,60603240,28369396200,154414800
vit_betwixt_patch16_rope_reg4_gap_256.sbb_in1k,256,256,0.95,0.95,60.23,60226920,170948840,60226920,11656157160,56738000
vit_huge_patch14_clip_224.laion2b_ft_in12k_in1k,224,224,1.0,1.0,632.05,632047080,823640040,632047080,113601206248,360540880
vit_huge_patch14_clip_224.laion2b_ft_in1k,224,224,1.0,1.0,632.05,632047080,823640040,632047080,113601206248,360540880
vit_huge_patch14_clip_336.laion2b_ft_in12k_in1k,336,336,1.0,1.0,632.46,632456680,1064484840,632456680,270269765608,809462480
vit_large_patch14_clip_224.laion2b_ft_in12k_in1k,224,224,1.0,1.0,304.2,304204776,457479144,304204776,55269485928,216851408
vit_large_patch14_clip_224.laion2b_ft_in1k,224,224,1.0,1.0,304.2,304204776,457479144,304204776,55269485928,216851408
vit_large_patch14_clip_224.openai_ft_in12k_in1k,224,224,1.0,1.0,304.2,304204776,457479144,304204776,55269485928,216851408
vit_large_patch14_clip_224.openai_ft_in1k,224,224,1.0,1.0,304.2,304204776,457479144,304204776,55269485928,216851408
vit_large_patch14_clip_336.laion2b_ft_in12k_in1k,336,336,1.0,1.0,304.53,304532456,650154984,304532456,133233323368,486859728
vit_large_patch14_clip_336.laion2b_ft_in1k,336,336,1.0,1.0,304.53,304532456,650154984,304532456,133233323368,486859728
vit_large_patch14_clip_336.openai_ft_in12k_in1k,336,336,1.0,1.0,304.53,304532456,650154984,304532456,133233323368,486859728
vit_large_patch16_224.augreg_in21k_ft_in1k,224,224,0.9,0.9,304.33,304326632,457677800,304326632,41816812904,166224848
vit_large_patch16_384.augreg_in21k_ft_in1k,384,384,1.0,1.0,304.72,304715752,756911080,304715752,133339490664,486859728
vit_large_patch32_384.orig_in21k_ft_in1k,384,384,1.0,1.0,306.63,306632680,756468712,306632680,30745172328,122348496
vit_large_r50_s32_224.augreg_in21k_ft_in1k,224,224,0.9,0.9,328.99,328994856,4493283304,328994856,10333751848,109074384
vit_large_r50_s32_384.augreg_in21k_ft_in1k,384,384,1.0,1.0,329.09,329092136,12616649704,329092136,30653036968,318907344
vit_little_patch16_reg1_gap_256.sbb_in12k_ft_in1k,256,256,0.95,0.95,22.52,22515048,85174248,22515048,4810162798,47174544
vit_little_patch16_reg4_gap_256.sbb_in1k,256,256,0.95,0.95,22.52,22516008,85174248,22516008,4872616840,47722320
vit_medium_patch16_gap_256.sw_in12k_ft_in1k,256,256,0.95,0.95,38.86,38861288,139118568,38861288,7380653032,54528976
vit_medium_patch16_gap_384.sw_in12k_ft_in1k,384,384,0.95,0.95,39.03,39025128,265111528,39025128,18888446952,122686416
vit_medium_patch16_reg1_gap_256.sbb_in1k,256,256,0.95,0.95,38.88,38880232,139137000,38880232,7412139592,54740432
vit_medium_patch16_reg4_gap_256.sbb_in12k_ft_in1k,256,256,0.95,0.95,38.88,38881768,139137000,38881768,7507139560,55374800
vit_medium_patch16_reg4_gap_256.sbb_in1k,256,256,0.95,0.95,38.88,38881768,139137000,38881768,7507139560,55374800
vit_medium_patch16_rope_reg1_gap_256.sbb_in1k,256,256,0.95,0.95,38.74,38743016,129681384,38743016,7399482344,44871632
vit_mediumd_patch16_reg4_gap_256.sbb_in12k_ft_in1k,256,256,0.95,0.95,64.11,64109032,164356072,64109032,12444360680,91583440
vit_mediumd_patch16_reg4_gap_256.sbb2_e200_in12k_ft_in1k,256,256,0.95,0.95,64.11,64109032,164356072,64109032,12444360680,91583440
vit_mediumd_patch16_reg4_gap_384.sbb2_e200_in12k_ft_in1k,384,384,1.0,1.0,64.27,64272872,290349032,64272872,31592587240,204305360
vit_mediumd_patch16_rope_reg1_gap_256.sbb_in1k,256,256,0.95,0.95,63.95,63945704,164325352,63945704,16307192808,82241488
vit_pwee_patch16_reg1_gap_256.sbb_in1k,256,256,0.95,0.95,15.25,15253480,65383912,15253480,3845537000,27897552
vit_relpos_base_patch16_224.sw_in1k,224,224,0.9,0.9,86.43,86429560,202179352,86429560,16811760376,72346880
vit_relpos_base_patch16_clsgap_224.sw_in1k,224,224,0.9,0.9,86.43,86430328,202179352,86430328,16896842488,72660992
vit_relpos_base_patch32_plus_rpn_256.sw_in1k,256,256,0.9,0.9,119.42,119423760,293256384,119423760,7595603344,24437192
vit_relpos_medium_patch16_224.sw_in1k,224,224,0.9,0.9,38.75,38747208,115953672,38747208,7510330696,49724912
vit_relpos_medium_patch16_cls_224.sw_in1k,224,224,0.9,0.9,38.76,38764616,116409864,38764616,7562834760,54413296
vit_relpos_medium_patch16_rpn_224.sw_in1k,224,224,0.9,0.9,38.73,38734920,115953672,38734920,7510430536,47316464
vit_relpos_small_patch16_224.sw_in1k,224,224,0.9,0.9,21.98,21983920,79918720,21983920,4246881904,38413928
vit_small_patch16_224.augreg_in1k,224,224,0.9,0.9,22.05,22050664,79557352,22050664,3222008944,31471184
vit_small_patch16_224.augreg_in21k_ft_in1k,224,224,0.9,0.9,22.05,22050664,79557352,22050664,3222008944,31471184
vit_small_patch16_384.augreg_in1k,384,384,1.0,1.0,22.2,22196584,191769832,22196584,11473365424,92173904
vit_small_patch16_384.augreg_in21k_ft_in1k,384,384,1.0,1.0,22.2,22196584,191769832,22196584,11473365424,92173904
vit_small_patch32_224.augreg_in21k_ft_in1k,224,224,0.9,0.9,22.88,22878952,79500904,22878952,792920968,7988816
vit_small_patch32_384.augreg_in21k_ft_in1k,384,384,1.0,1.0,22.92,22915432,191603944,22915432,2428923568,23164496
vit_small_r26_s32_224.augreg_in21k_ft_in1k,224,224,0.9,0.9,36.43,36431912,2400441960,36431912,786161608,52325584
vit_small_r26_s32_384.augreg_in21k_ft_in1k,384,384,1.0,1.0,36.47,36468392,7012328680,36468392,2409041648,153460304
vit_srelpos_medium_patch16_224.sw_in1k,224,224,0.9,0.9,38.74,38735856,115647168,38735856,7500661936,43165864
vit_srelpos_small_patch16_224.sw_in1k,224,224,0.9,0.9,21.97,21973486,79637002,21973486,4237670782,32374898
vit_tiny_patch16_224.augreg_in21k_ft_in1k,224,224,0.9,0.9,5.72,5717416,34470760,5717416,913833004,15736592
vit_tiny_patch16_384.augreg_in21k_ft_in1k,384,384,1.0,1.0,5.79,5790376,90577000,5790376,3694712524,46087952
vit_tiny_r_s16_p8_224.augreg_in21k_ft_in1k,224,224,0.9,0.9,6.34,6337704,162090280,6337704,231570424,7598672
vit_tiny_r_s16_p8_384.augreg_in21k_ft_in1k,384,384,1.0,1.0,6.36,6355944,465622120,6355944,736729484,22172432
vit_wee_patch16_reg1_gap_256.sbb_in1k,256,256,0.95,0.95,13.42,13422568,63549928,13422568,2903278368,35529424
volo_d1_224.sail_in1k,224,224,0.96,0.96,26.63,26632040,1281008360,26632040,6526600808,54021544
volo_d1_384.sail_in1k,384,384,1.0,1.0,26.78,26777960,3714224360,26777960,19173730408,158713064
volo_d2_224.sail_in1k,224,224,0.96,0.96,58.68,58678336,1409147520,58678336,13625296968,90868624
volo_d2_384.sail_in1k,384,384,1.0,1.0,58.87,58872896,4029287040,58872896,40030502888,266984944
volo_d3_224.sail_in1k,224,224,0.96,0.96,86.33,86325072,1436794256,86325072,19669751944,128105488
volo_d3_448.sail_in1k,448,448,1.0,1.0,86.63,86626128,5491115408,86626128,78661698664,512332912
volo_d4_224.sail_in1k,224,224,0.96,0.96,192.96,192961520,1773954992,192961520,42664608776,188042000
volo_d4_448.sail_in1k,448,448,1.15,1.15,193.41,193413104,6522360752,193413104,170620676456,752037488
volo_d5_224.sail_in1k,224,224,0.96,0.96,295.46,295455584,5076652640,295455584,70277580488,296948880
volo_d5_448.sail_in1k,448,448,1.15,1.15,295.91,295907168,19427540576,295907168,281065471592,1187646576
volo_d5_512.sail_in1k,512,512,1.15,1.15,296.09,296091488,25285045856,296091488,367101345512,1551196656
wide_resnet101_2.tv_in1k,224,224,0.875,0.875,126.89,126886696,22753189480,126886696,22836745192,83250128
wide_resnet101_2.tv2_in1k,224,176,0.965,0.875,126.89,126886696,22753189480,126886696,22836745192,83250128
wide_resnet101_2.tv2_in1k,176,176,0.875,0.875,126.89,126886696,14282591848,126886696,14334428136,51709392
wide_resnet50_2.racm_in1k,288,224,0.95,0.875,68.88,68883240,18840358504,68883240,18933519336,92490704
wide_resnet50_2.racm_in1k,224,224,0.875,0.875,68.88,68883240,11398090344,68883240,11454419944,55954384
wide_resnet50_2.tv_in1k,224,224,0.875,0.875,68.88,68883240,11398090344,68883240,11454419944,55954384
wide_resnet50_2.tv2_in1k,224,176,0.965,0.875,68.88,68883240,11398090344,68883240,11454419944,55954384
wide_resnet50_2.tv2_in1k,176,176,0.875,0.875,68.88,68883240,7272529512,68883240,7307584488,34858448
xception41.tf_in1k,299,299,0.903,0.903,26.97,26969560,9204246160,26969560,9324152864,176327152
xception41p.ra3_in1k,299,299,0.94,0.94,26.91,26907752,9204135312,26907752,9248163312,141530712
xception65.ra3_in1k,299,299,0.94,0.94,39.92,39916312,13852863952,39916312,14010545120,230991216
xception65.tf_in1k,299,299,0.903,0.903,39.92,39916312,13852863952,39916312,14010545120,230991216
xception65p.ra3_in1k,299,299,0.94,0.94,39.82,39819560,13852683216,39819560,13909326000,187784920
xception71.tf_in1k,299,299,0.903,0.903,42.34,42338736,17946747472,42338736,18149259008,308219408
xcit_large_24_p16_224.fb_dist_in1k,224,224,1.0,1.0,189.1,189096136,1860357928,189096136,35543777512,9031680
xcit_large_24_p16_224.fb_in1k,224,224,1.0,1.0,189.1,189096136,1860357928,189096136,35543777512,9031680
xcit_large_24_p16_384.fb_dist_in1k,384,384,1.0,1.0,189.1,189096136,5108245288,189096136,104426189032,26542080
xcit_large_24_p8_224.fb_dist_in1k,224,224,1.0,1.0,188.93,188932648,4740108904,188932648,139965051112,16859136
xcit_large_24_p8_224.fb_in1k,224,224,1.0,1.0,188.93,188932648,4740108904,188932648,139965051112,16859136
xcit_large_24_p8_384.fb_dist_in1k,384,384,1.0,1.0,188.93,188932648,13571187304,188932648,411296870632,49545216
xcit_medium_24_p16_224.fb_dist_in1k,224,224,1.0,1.0,84.4,84395752,852527976,84395752,15844377064,6021120
xcit_medium_24_p16_224.fb_in1k,224,224,1.0,1.0,84.4,84395752,852527976,84395752,15844377064,6021120
xcit_medium_24_p16_384.fb_dist_in1k,384,384,1.0,1.0,84.4,84395752,2345386856,84395752,46549836264,17694720
xcit_medium_24_p8_224.fb_dist_in1k,224,224,1.0,1.0,84.32,84323624,2194334440,84323624,62375993832,11239424
xcit_medium_24_p8_224.fb_in1k,224,224,1.0,1.0,84.32,84323624,2194334440,84323624,62375993832,11239424
xcit_medium_24_p8_384.fb_dist_in1k,384,384,1.0,1.0,84.32,84323624,6288655080,84323624,183295812072,33030144
xcit_nano_12_p16_224.fb_dist_in1k,224,224,1.0,1.0,3.05,3053224,59334600,3053224,541073256,1505280
xcit_nano_12_p16_224.fb_in1k,224,224,1.0,1.0,3.05,3053224,59334600,3053224,541073256,1505280
xcit_nano_12_p16_384.fb_dist_in1k,384,384,1.0,1.0,3.05,3053224,168725960,3053224,1589070696,4423680
xcit_nano_12_p8_224.fb_dist_in1k,224,224,1.0,1.0,3.05,3049016,159962536,3049016,2090859368,2809856
xcit_nano_12_p8_224.fb_in1k,224,224,1.0,1.0,3.05,3049016,159962536,3049016,2090859368,2809856
xcit_nano_12_p8_384.fb_dist_in1k,384,384,1.0,1.0,3.05,3049016,464448936,3049016,6143544168,8257536
xcit_small_12_p16_224.fb_dist_in1k,224,224,1.0,1.0,26.25,26253304,454629256,26253304,4737442408,4515840
xcit_small_12_p16_224.fb_in1k,224,224,1.0,1.0,26.25,26253304,454629256,26253304,4737442408,4515840
xcit_small_12_p16_384.fb_dist_in1k,384,384,1.0,1.0,26.25,26253304,1287102856,26253304,13914643048,13271040
xcit_small_12_p8_224.fb_dist_in1k,224,224,1.0,1.0,26.21,26213032,1190033704,26213032,18375580264,8429568
xcit_small_12_p8_224.fb_in1k,224,224,1.0,1.0,26.21,26213032,1190033704,26213032,18375580264,8429568
xcit_small_12_p8_384.fb_dist_in1k,384,384,1.0,1.0,26.21,26213032,3448291624,26213032,53994068584,24772608
xcit_small_24_p16_224.fb_dist_in1k,224,224,1.0,1.0,47.67,47671384,494004616,47671384,8938979944,4515840
xcit_small_24_p16_224.fb_in1k,224,224,1.0,1.0,47.67,47671384,494004616,47671384,8938979944,4515840
xcit_small_24_p16_384.fb_dist_in1k,384,384,1.0,1.0,47.67,47671384,1361499016,47671384,26262018664,13271040
xcit_small_24_p8_224.fb_dist_in1k,224,224,1.0,1.0,47.63,47631112,1283599144,47631112,35181730408,8429568
xcit_small_24_p8_224.fb_in1k,224,224,1.0,1.0,47.63,47631112,1283599144,47631112,35181730408,8429568
xcit_small_24_p8_384.fb_dist_in1k,384,384,1.0,1.0,47.63,47631112,3681940264,47631112,103383571048,24772608
xcit_tiny_12_p16_224.fb_dist_in1k,224,224,1.0,1.0,6.72,6716272,123579832,6716272,1200943912,2257920
xcit_tiny_12_p16_224.fb_in1k,224,224,1.0,1.0,6.72,6716272,123579832,6716272,1200943912,2257920
xcit_tiny_12_p16_384.fb_dist_in1k,384,384,1.0,1.0,6.72,6716272,350704312,6716272,3527200552,6635520
xcit_tiny_12_p8_224.fb_dist_in1k,224,224,1.0,1.0,6.71,6706504,328711816,6706504,4649389864,4214784
xcit_tiny_12_p8_224.fb_in1k,224,224,1.0,1.0,6.71,6706504,328711816,6706504,4649389864,4214784
xcit_tiny_12_p8_384.fb_dist_in1k,384,384,1.0,1.0,6.71,6706504,953541256,6706504,13661409064,12386304
xcit_tiny_24_p16_224.fb_dist_in1k,224,224,1.0,1.0,12.12,12116896,137959096,12116896,2261263144,2257920
xcit_tiny_24_p16_224.fb_in1k,224,224,1.0,1.0,12.12,12116896,137959096,12116896,2261263144,2257920
xcit_tiny_24_p16_384.fb_dist_in1k,384,384,1.0,1.0,12.12,12116896,382593976,12116896,6643240744,6635520
xcit_tiny_24_p8_224.fb_dist_in1k,224,224,1.0,1.0,12.11,12107128,370186120,12107128,8890666792,4214784
xcit_tiny_24_p8_224.fb_in1k,224,224,1.0,1.0,12.11,12107128,370186120,12107128,8890666792,4214784
xcit_tiny_24_p8_384.fb_dist_in1k,384,384,1.0,1.0,12.11,12107128,1065057160,12107128,26125569832,12386304
